RefId,PurchDate,Auction,VehicleAge,Make,Model,Trim,Color,Transmission,WheelType,VehOdo,Size,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,VNST,VehBCost,IsOnlineSale,WarrantyCost,AverageAcquisitionPrice,AverageCurrentPrice,PriceDiff,DepreciationValue,MilesPerYear,EngineSize,WheelDrives,Cylinders,NumDoors,Litres
103598,1,2,3,3,246,48,7,1,2,84731,3,6858.0,8107.0,7907.0,9256.0,6858.0,8107.0,7907.0,9256.0,3,6605.0,0,2152,8032.0,8032.0,0.0,-6.0,28000.0,1,3,2,4,-1.0
103599,1,2,2,6,177,77,13,1,1,78883,3,9558.0,12352.0,10823.0,13840.0,9558.0,12352.0,10823.0,13840.0,3,7035.0,0,1506,11643.25,11643.25,0.0,-20.0,39000.0,1,3,2,4,-1.0
103600,1,2,5,11,50,72,15,1,1,67681,7,5202.0,6693.0,6118.0,7728.0,5202.0,6693.0,6118.0,7728.0,3,6605.0,0,1020,6435.25,6435.25,0.0,1.0,14000.0,0,0,1,-1,-1.0
103601,1,2,5,5,471,75,5,1,1,71078,6,4481.0,6235.0,5339.0,7234.0,4481.0,6235.0,5339.0,7234.0,3,4530.0,0,1389,5822.25,5822.25,0.0,-4.0,14000.0,1,3,2,4,-1.0
103602,1,2,3,5,290,75,7,1,1,62141,10,7500.0,8740.0,8600.0,9939.0,7500.0,8740.0,8600.0,9939.0,3,8535.0,0,1215,8694.75,8694.75,0.0,-1.0,21000.0,1,3,2,-1,2.7
103603,1,2,4,23,256,3,2,1,1,48900,6,5354.0,6317.0,6282.0,7322.0,5354.0,6317.0,6282.0,7322.0,3,4890.0,0,623,6318.75,6318.75,0.0,-6.0,12000.0,0,3,2,4,-1.0
103604,1,2,3,3,246,48,7,1,1,70399,3,6858.0,8107.0,7907.0,9256.0,6892.0,8199.0,7943.0,9355.0,3,6705.0,0,1974,8032.0,8097.25,1.0,-6.0,23000.0,1,3,2,4,-1.0
103605,1,2,3,3,246,48,14,1,2,60684,3,6858.0,8107.0,7907.0,9256.0,6858.0,8107.0,7907.0,9256.0,3,6600.0,0,1703,8032.0,8032.0,0.0,-6.0,20000.0,1,3,2,4,-1.0
103606,1,2,4,5,471,91,14,1,1,43048,6,5569.0,6584.0,6515.0,7611.0,5569.0,6584.0,6515.0,7611.0,3,5000.0,0,975,6569.75,6569.75,0.0,-6.0,11000.0,1,3,2,4,-1.0
103607,1,2,4,5,471,91,14,1,1,60398,6,5569.0,6584.0,6515.0,7611.0,5569.0,6584.0,6515.0,7611.0,3,4500.0,0,1215,6569.75,6569.75,0.0,-8.0,15000.0,1,3,2,4,-1.0
103608,1,2,3,3,246,48,3,1,2,50610,3,6858.0,8107.0,7907.0,9256.0,6858.0,8107.0,7907.0,9256.0,3,7800.0,0,1500,8032.0,8032.0,0.0,-1.0,17000.0,1,3,2,4,-1.0
103609,1,2,3,3,246,48,7,1,2,86085,3,6858.0,8107.0,7907.0,9256.0,6858.0,8107.0,7907.0,9256.0,3,5300.0,0,2152,8032.0,8032.0,0.0,-11.0,29000.0,1,3,2,4,-1.0
103610,1,2,5,5,471,75,5,1,1,46333,6,4481.0,6235.0,5339.0,7234.0,4481.0,6235.0,5339.0,7234.0,3,4500.0,0,975,5822.25,5822.25,0.0,-5.0,9000.0,1,3,2,4,-1.0
103611,1,2,3,3,246,48,5,1,2,75990,3,6858.0,8107.0,7907.0,9256.0,6858.0,8107.0,7907.0,9256.0,3,6700.0,0,1974,8032.0,8032.0,0.0,-6.0,25000.0,1,3,2,4,-1.0
103612,1,2,2,3,246,48,14,1,1,54050,3,7644.0,8892.0,8756.0,10103.0,7644.0,8892.0,8756.0,10103.0,3,7635.0,0,1500,8848.75,8848.75,0.0,-7.0,27000.0,1,3,2,4,-1.0
103613,1,2,4,6,188,117,14,1,2,62611,1,3740.0,4842.0,4539.0,5729.0,3927.0,4998.0,4741.0,5898.0,3,5205.0,0,1020,4712.5,4891.0,4.0,3.0,16000.0,0,3,2,4,-1.0
103614,1,2,4,22,323,88,4,1,1,71151,12,5086.0,6550.0,5993.0,7574.0,5086.0,6550.0,5993.0,7574.0,3,6205.0,0,4622,6300.75,6300.75,0.0,-0.0,18000.0,1,2,2,4,3.4
103615,1,2,4,3,246,7,14,1,1,58983,3,4573.0,5967.0,5439.0,6944.0,4573.0,5967.0,5439.0,6944.0,3,6035.0,0,1500,5730.75,5730.75,0.0,1.0,15000.0,1,3,2,4,-1.0
103616,1,2,3,6,177,75,5,1,1,75448,3,6266.0,7716.0,7267.0,8833.0,6266.0,7716.0,7267.0,8833.0,3,6105.0,0,1506,7520.5,7520.5,0.0,-6.0,25000.0,1,3,2,4,-1.0
103617,1,2,4,3,295,7,15,1,1,43812,6,4905.0,6321.0,5797.0,7327.0,4905.0,6321.0,5797.0,7327.0,3,6205.0,0,764,6087.5,6087.5,0.0,0.0,11000.0,0,3,0,4,-1.0
103618,1,2,3,5,290,75,14,1,2,74073,10,7500.0,8740.0,8600.0,9939.0,7500.0,8740.0,8600.0,9939.0,3,7805.0,0,1389,8694.75,8694.75,0.0,-3.0,25000.0,1,3,2,-1,2.7
103619,1,2,5,3,509,60,8,1,1,78536,7,7045.0,8519.0,8109.0,9701.0,7045.0,8519.0,8109.0,9701.0,3,7805.0,0,1974,8343.5,8343.5,0.0,-1.0,16000.0,0,1,1,4,4.2
103620,1,2,4,5,140,86,3,1,1,87996,7,7695.0,9553.0,8811.0,10817.0,7695.0,9553.0,8811.0,10817.0,3,6705.0,0,1373,9219.0,9219.0,0.0,-7.0,22000.0,1,0,2,4,3.7
103621,1,2,6,5,140,95,15,1,1,56339,7,4463.0,5811.0,5320.0,6776.0,4463.0,5811.0,5320.0,6776.0,3,5805.0,0,1386,5592.5,5592.5,0.0,1.0,9000.0,2,0,2,4,4.7
103622,1,2,3,5,290,75,2,1,1,60516,10,7500.0,8740.0,8600.0,9939.0,7500.0,8740.0,8600.0,9939.0,3,8735.0,0,1215,8694.75,8694.75,0.0,0.0,20000.0,1,3,2,-1,2.7
103623,1,2,3,3,246,48,2,1,1,52343,3,6858.0,8107.0,7907.0,9256.0,6858.0,8107.0,7907.0,9256.0,3,7505.0,0,1500,8032.0,8032.0,0.0,-2.0,17000.0,1,3,2,4,-1.0
103624,1,2,4,13,357,22,3,1,1,58991,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3890.0,0,671,0.0,0.0,0.0,999.0,15000.0,0,3,0,4,-1.0
103625,1,2,2,6,177,77,14,1,1,86640,3,9558.0,12352.0,10823.0,13840.0,9558.0,12352.0,10823.0,13840.0,3,7005.0,0,1633,11643.25,11643.25,0.0,-20.0,43000.0,1,3,2,4,-1.0
103626,2,2,4,3,101,48,14,1,1,80269,1,3175.0,4062.0,3929.0,4887.0,3175.0,4062.0,3929.0,4887.0,3,3090.0,0,1243,4013.25,4013.25,0.0,-6.0,20000.0,0,3,0,4,-1.0
103627,2,2,5,8,29,53,15,1,1,89181,6,7379.0,8487.0,8469.0,9666.0,6680.0,7567.0,7714.0,8672.0,3,9605.0,0,594,8500.25,7658.25,-10.0,3.0,18000.0,0,3,0,4,-1.0
103628,2,2,3,3,295,49,14,1,1,68089,6,6408.0,7588.0,7421.0,8695.0,6685.0,8129.0,7720.0,9279.0,3,6605.0,0,923,7528.0,7953.25,6.0,-4.0,23000.0,0,3,0,4,-1.0
103629,2,2,3,22,213,7,15,1,1,74180,6,7371.0,8631.0,8461.0,9821.0,6528.0,8010.0,7550.0,9151.0,3,7305.0,0,1272,8571.0,7809.75,-9.0,-5.0,25000.0,1,3,2,4,-1.0
103630,2,2,1,4,363,53,3,1,0,55017,2,9631.0,10260.0,10901.0,11581.0,9631.0,10260.0,10901.0,11581.0,3,8505.0,0,1086,10593.25,10593.25,0.0,-20.0,55000.0,1,2,2,4,-1.0
103631,2,2,4,4,381,98,12,1,1,64675,6,4243.0,5195.0,5082.0,6111.0,4221.0,5217.0,5059.0,6134.0,3,4890.0,0,1215,5157.75,5157.75,0.0,-1.0,16000.0,0,3,2,4,-1.0
103632,2,2,4,3,509,48,2,1,1,75723,7,7774.0,9234.0,8896.0,10473.0,7650.0,9257.0,8762.0,10498.0,3,7505.0,0,1155,9094.25,9041.75,-1.0,-4.0,19000.0,0,0,1,4,4.2
103633,2,2,5,5,140,83,15,1,1,70443,7,7520.0,8877.0,8622.0,10087.0,7720.0,9515.0,8838.0,10776.0,3,9405.0,0,1623,8776.5,9212.25,5.0,1.0,14000.0,2,1,2,4,4.7
103634,2,2,4,13,459,22,3,1,2,54043,6,2954.0,3810.0,3690.0,4615.0,4130.0,5254.0,4960.0,6174.0,3,5305.0,0,505,3767.25,5129.5,36.0,10.0,14000.0,0,3,2,4,-1.0
103635,2,2,2,22,212,7,15,1,1,57485,6,8708.0,10151.0,9905.0,11463.0,9314.0,10956.0,10559.0,12332.0,3,6305.0,0,1003,10056.75,10790.25,7.0,-19.0,29000.0,1,3,2,4,-1.0
103636,2,2,3,23,256,3,3,1,2,57399,6,5542.0,6796.0,6485.0,7840.0,5671.0,6857.0,6625.0,7906.0,3,5305.0,0,671,6665.75,6764.75,1.0,-7.0,19000.0,0,3,2,4,-1.0
103637,2,2,5,3,474,2,6,1,1,86642,4,10297.0,11547.0,11621.0,12971.0,10492.0,11194.0,11831.0,12590.0,3,9305.0,0,1763,11609.0,11526.75,-1.0,-4.0,17000.0,0,0,2,4,5.3
103638,2,2,3,3,63,48,15,1,2,82851,1,3771.0,4701.0,4573.0,5577.0,3406.0,4172.0,4178.0,5006.0,3,4190.0,0,853,4655.5,4190.5,-10.0,-3.0,28000.0,0,3,2,4,-1.0
103639,2,2,3,20,41,7,7,1,2,86349,6,9096.0,10776.0,10324.0,12138.0,8072.0,9665.0,11711.0,13314.0,3,8205.0,0,723,10583.5,10690.5,1.0,-7.0,29000.0,0,3,2,4,-1.0
103640,2,2,6,3,483,111,2,1,1,97151,4,9200.0,10230.0,10436.0,11548.0,8967.0,10051.0,10184.0,11355.0,3,9405.0,0,2218,10353.5,10139.25,-2.0,-2.0,16000.0,2,1,2,4,5.3
103641,2,2,4,3,298,48,7,1,1,56080,6,5492.0,7044.0,6431.0,8108.0,5293.0,6926.0,6216.0,7980.0,3,7105.0,0,1003,6768.75,6603.75,-2.0,1.0,14000.0,1,3,2,4,-1.0
103642,2,2,6,3,483,48,5,1,1,74596,4,8819.0,10246.0,10025.0,11566.0,7488.0,9088.0,8587.0,10315.0,3,10220.0,0,1923,10164.0,8869.5,-13.0,0.0,12000.0,2,0,2,4,5.3
103643,2,2,4,20,41,7,7,1,2,88855,6,5971.0,7608.0,6949.0,8717.0,6564.0,7961.0,7589.0,9098.0,3,7005.0,0,723,7311.25,7803.0,7.0,-1.0,22000.0,0,3,2,4,-1.0
103644,2,2,5,16,340,53,15,1,1,84097,12,5285.0,6489.0,6208.0,7508.0,4367.0,5396.0,5216.0,6328.0,3,5505.0,0,1113,6372.5,5326.75,-16.0,-3.0,17000.0,1,0,2,-1,-1.0
103645,2,2,5,22,230,34,14,1,0,72007,3,6076.0,7586.0,7062.0,8693.0,6090.0,7453.0,7077.0,8549.0,3,7605.0,0,2208,7354.25,7292.25,-1.0,1.0,14000.0,1,3,2,4,-1.0
103646,2,2,4,23,259,3,15,1,1,42809,6,6201.0,7255.0,7197.0,8335.0,5622.0,7067.0,6572.0,8132.0,3,6705.0,0,623,7247.0,6848.25,-6.0,-2.0,11000.0,0,3,2,2,-1.0
103647,2,2,6,6,171,106,6,1,1,66685,7,4252.0,5446.0,5092.0,6382.0,4527.0,5931.0,5389.0,6905.0,3,6300.0,0,1808,5293.0,5688.0,7.0,3.0,11000.0,1,1,2,4,4.0
103648,2,2,4,12,225,55,14,1,1,71233,7,8888.0,10168.0,10099.0,11481.0,8229.0,9710.0,11506.0,13657.0,3,8850.0,0,1740,10159.0,10775.5,6.0,-3.0,18000.0,0,0,2,4,-1.0
103649,2,2,4,3,295,15,15,1,0,46766,6,4408.0,5962.0,5261.0,6939.0,4401.0,5966.0,5253.0,6943.0,3,5800.0,0,834,5642.5,5640.75,-0.0,1.0,12000.0,0,3,0,4,-1.0
103650,2,2,4,3,295,15,5,1,2,68383,6,4408.0,5962.0,5261.0,6939.0,4203.0,5792.0,5039.0,6755.0,3,5600.0,0,1020,5642.5,5447.25,-3.0,-0.0,17000.0,0,3,0,4,-1.0
103651,2,2,4,5,290,75,3,1,1,66148,10,5742.0,6656.0,6701.0,7688.0,5973.0,6521.0,6951.0,7543.0,3,7805.0,0,1215,6696.75,6747.0,1.0,4.0,17000.0,1,3,2,-1,2.7
103652,2,2,3,13,359,53,14,1,0,75045,6,5355.0,6894.0,6283.0,7946.0,5666.0,7072.0,6619.0,8138.0,3,7305.0,0,803,6619.5,6873.75,4.0,3.0,25000.0,1,3,2,4,-1.0
103653,2,2,5,23,256,1,15,1,2,66817,6,2902.0,3805.0,3634.0,4609.0,3284.0,4461.0,4047.0,5318.0,3,4690.0,0,728,3737.5,4277.5,14.0,5.0,13000.0,0,3,2,4,-1.0
103654,2,2,4,3,161,49,14,1,1,88413,7,8906.0,10971.0,10118.0,12349.0,8277.0,10252.0,11944.0,13989.0,3,8105.0,0,1633,10586.0,11115.5,5.0,-6.0,22000.0,1,3,2,4,-1.0
103655,0,2,3,5,471,91,14,1,1,66710,6,5653.0,6591.0,6605.0,7618.0,5105.0,5572.0,6013.0,6518.0,3,5705.0,0,1215,6616.75,5802.0,-12.0,-5.0,22000.0,1,3,2,4,-1.0
103656,0,2,5,3,54,2,14,1,1,75994,5,9493.0,11713.0,10752.0,13150.0,9585.0,11295.0,14231.0,16071.0,3,11120.0,0,1272,11277.0,12795.5,13.0,-0.0,15000.0,0,0,2,4,5.3
103657,0,2,5,3,509,60,14,1,1,79542,7,7476.0,8958.0,8574.0,10175.0,6428.0,7856.0,10399.0,11978.0,3,8005.0,0,1974,8795.75,9165.25,4.0,-2.0,16000.0,0,1,1,4,4.2
103658,0,2,6,5,139,7,7,1,1,74608,9,4372.0,5512.0,5222.0,6453.0,4344.0,4844.0,7897.0,8473.0,3,7005.0,0,1455,5389.75,6389.5,19.0,5.0,12000.0,1,0,2,-1,3.9
103659,0,2,4,3,517,7,6,1,2,81764,12,8540.0,10664.0,9723.0,12017.0,7222.0,9531.0,8300.0,10793.0,3,6900.0,0,2282,10236.0,8961.5,-12.0,-8.0,20000.0,1,2,2,-1,3.5
103660,0,2,5,5,351,75,15,1,1,71932,1,2658.0,3642.0,3371.0,4433.0,2658.0,3642.0,3371.0,4433.0,3,4090.0,0,686,3526.0,3526.0,0.0,3.0,14000.0,0,3,2,4,-1.0
103661,3,2,2,3,291,48,14,1,1,60498,6,6439.0,7296.0,10107.0,11680.0,6198.0,7646.0,9907.0,11952.0,3,6335.0,0,923,8880.5,8925.75,1.0,-14.0,30000.0,0,3,0,4,-1.0
103662,3,2,2,22,208,7,15,1,1,65742,6,7254.0,8166.0,11360.0,12302.0,6874.0,7765.0,11030.0,12249.0,3,7705.0,0,923,9770.5,9479.5,-3.0,-11.0,33000.0,0,3,0,4,-1.0
103663,3,2,2,3,291,48,1,1,1,49816,6,6339.0,7296.0,9855.0,11509.0,6785.0,8132.0,10151.0,11652.0,3,7135.0,0,764,8749.75,9180.0,5.0,-9.0,25000.0,0,3,0,4,-1.0
103664,3,2,2,3,291,48,15,1,1,64606,6,6339.0,7296.0,9855.0,11509.0,6785.0,8132.0,10151.0,11652.0,3,6935.0,0,923,8749.75,9180.0,5.0,-10.0,32000.0,0,3,0,4,-1.0
103665,3,2,1,13,454,22,14,1,1,48852,6,6803.0,7308.0,10504.0,11283.0,7017.0,7809.0,10443.0,11157.0,3,6405.0,0,482,8974.5,9106.5,1.0,-29.0,49000.0,0,3,2,4,-1.0
103666,3,2,2,6,178,117,14,1,1,71275,1,5367.0,6444.0,9099.0,10925.0,5907.0,7407.0,9936.0,11280.0,3,4875.0,0,1155,7958.75,8632.5,8.0,-19.0,36000.0,0,3,2,4,-1.0
103667,3,2,3,4,428,7,7,1,1,52294,6,4492.0,5577.0,8153.0,9896.0,4492.0,5577.0,8153.0,9896.0,3,4990.0,0,920,7029.5,7029.5,0.0,-10.0,17000.0,0,3,0,4,-1.0
103668,3,2,1,5,80,75,7,1,1,44763,6,6893.0,7413.0,10935.0,11495.0,7901.0,8625.0,11062.0,11767.0,3,6905.0,0,693,9184.0,9838.75,7.0,-25.0,45000.0,0,3,2,4,-1.0
103669,3,2,2,3,291,48,5,1,1,74440,6,6339.0,7296.0,9855.0,11509.0,6738.0,8049.0,10094.0,11551.0,3,6535.0,0,1038,8749.75,9108.0,4.0,-13.0,37000.0,0,3,0,4,-1.0
103670,3,2,2,4,377,7,3,1,1,54226,6,5317.0,6115.0,9907.0,11394.0,5690.0,6677.0,9332.0,10090.0,3,5205.0,0,1086,8183.25,7947.25,-3.0,-18.0,27000.0,0,3,2,4,-1.0
103671,3,2,3,23,532,7,13,1,1,71248,7,10346.0,11278.0,14688.0,15538.0,9165.0,10983.0,12816.0,15031.0,3,8105.0,0,1389,12962.5,11998.75,-7.0,-12.0,24000.0,1,0,2,4,3.0
103672,3,2,6,22,221,75,15,1,1,66287,6,2987.0,3962.0,6164.0,7140.0,3352.0,4318.0,6876.0,8036.0,3,3790.0,0,1898,5063.25,5645.5,11.0,-4.0,11000.0,1,3,2,4,-1.0
103673,3,2,6,12,281,95,7,1,1,68102,8,5402.0,6437.0,8930.0,10098.0,6351.0,7589.0,11437.0,13667.0,3,6105.0,0,630,7716.75,9761.0,26.0,-3.0,11000.0,1,0,2,4,-1.0
103674,3,2,4,3,291,49,7,1,1,53748,6,4836.0,5756.0,7912.0,9258.0,5978.0,7404.0,9174.0,10605.0,3,7350.0,0,837,6940.5,8290.25,19.0,1.0,13000.0,0,3,0,4,-1.0
103675,3,2,2,4,428,53,3,1,1,49997,6,7565.0,8170.0,10959.0,11805.0,8740.0,9333.0,12355.0,13073.0,3,7505.0,0,834,9624.75,10875.25,13.0,-11.0,25000.0,0,3,0,4,-1.0
103676,3,2,4,5,105,7,2,1,1,73181,10,8591.0,10248.0,13106.0,14834.0,8362.0,9554.0,12009.0,13438.0,3,9305.0,0,1389,11694.75,10840.75,-7.0,-5.0,18000.0,0,3,2,4,-1.0
103677,3,2,2,3,241,48,7,1,1,75369,3,7868.0,9037.0,11742.0,13276.0,7985.0,8857.0,11930.0,12831.0,3,7605.0,0,1974,10480.75,10400.75,-1.0,-14.0,38000.0,1,3,2,4,3.5
103678,3,2,5,5,140,83,15,1,1,63016,7,8393.0,9656.0,12507.0,13993.0,8315.0,9972.0,12689.0,14229.0,3,11020.0,0,1411,11137.25,11301.25,1.0,-0.0,13000.0,2,1,2,4,4.7
103679,3,2,4,6,178,117,14,1,1,73314,1,4217.0,5114.0,8379.0,9074.0,4661.0,5634.0,8401.0,9193.0,3,4090.0,0,1155,6696.0,6972.25,4.0,-10.0,18000.0,0,3,2,4,-1.0
103680,3,2,6,16,308,122,15,1,0,55249,6,4959.0,6063.0,8466.0,9270.0,4959.0,6063.0,8466.0,9270.0,3,7605.0,0,837,7189.5,7189.5,0.0,1.0,9000.0,0,3,2,4,-1.0
103681,3,2,4,5,466,91,7,1,1,76927,6,3328.0,4237.0,6699.0,7710.0,4858.0,5889.0,8385.0,10236.0,3,5090.0,0,1155,5493.5,7342.0,34.0,-2.0,19000.0,0,3,0,4,-1.0
103682,3,2,5,22,221,75,15,1,1,47121,6,3262.0,4249.0,6474.0,7744.0,3428.0,4394.0,7053.0,8074.0,3,4190.0,0,1469,5432.25,5737.25,6.0,-5.0,9000.0,1,3,2,4,-1.0
103683,3,2,4,13,454,22,14,1,1,78925,6,4457.0,5112.0,7517.0,8292.0,5156.0,5902.0,8346.0,8974.0,3,3690.0,0,569,6344.5,7094.5,12.0,-10.0,20000.0,0,3,2,4,-1.0
103684,3,2,6,23,253,1,13,1,1,72749,6,3070.0,3780.0,6159.0,7056.0,2858.0,3611.0,5728.0,6803.0,3,4190.0,0,803,5016.25,4750.0,-5.0,-3.0,12000.0,0,3,2,4,-1.0
103685,3,2,4,23,532,0,15,1,2,63547,7,8141.0,10099.0,11746.0,13467.0,9722.0,11648.0,13284.0,15275.0,3,7905.0,0,1215,10863.25,12482.25,15.0,-7.0,16000.0,1,0,2,4,3.0
103686,3,2,7,6,164,106,14,1,1,62001,8,3752.0,5056.0,6839.0,8246.0,3667.0,4701.0,6816.0,7894.0,3,5405.0,0,1125,5973.25,5769.5,-3.0,-1.0,9000.0,1,0,2,4,3.0
103687,3,2,4,6,178,117,14,1,0,72076,1,4411.0,5310.0,8377.0,9145.0,4411.0,5310.0,8377.0,9145.0,3,4690.0,0,1155,6810.75,6810.75,0.0,-8.0,18000.0,0,3,2,4,-1.0
103688,3,2,2,22,208,32,14,1,1,41345,6,8720.0,9349.0,12979.0,13793.0,9605.0,10407.0,13175.0,13921.0,3,8005.0,0,905,11210.25,11777.0,5.0,-14.0,21000.0,1,3,2,4,-1.0
103689,3,2,5,16,308,122,5,2,1,71794,6,6002.0,7460.0,10115.0,11606.0,6043.0,7493.0,9951.0,11272.0,3,6205.0,0,1038,8795.75,8689.75,-1.0,-6.0,14000.0,0,3,2,4,-1.0
103690,3,2,3,5,353,83,2,1,1,70991,7,11868.0,14001.0,15518.0,17726.0,12912.0,14581.0,17067.0,18692.0,3,8905.0,0,686,14778.25,15813.0,7.0,-13.0,24000.0,1,0,2,4,3.7
103691,3,2,5,1,396,10,5,1,2,65429,7,6346.0,7912.0,10072.0,13246.0,6971.0,8931.0,10726.0,12654.0,3,6405.0,0,3115,9394.0,9820.5,5.0,-6.0,13000.0,0,2,2,4,-1.0
103692,3,2,2,22,208,32,7,1,1,55862,6,10222.0,11773.0,15503.0,18133.0,10263.0,11500.0,14419.0,16047.0,3,8605.0,0,1003,13907.75,13057.25,-6.0,-19.0,28000.0,1,3,2,2,-1.0
103693,3,2,7,7,156,82,2,1,2,83706,7,6820.0,8016.0,10364.0,11971.0,6599.0,7795.0,9878.0,11417.0,3,8605.0,0,2452,9292.75,8922.25,-4.0,-1.0,12000.0,0,1,1,4,4.2
103694,3,2,3,3,241,48,3,1,2,76593,3,7347.0,8557.0,10751.0,12442.0,8231.0,9466.0,11598.0,13020.0,3,7205.0,0,1974,9774.25,10578.75,8.0,-9.0,26000.0,0,3,2,4,-1.0
103695,1,2,4,4,428,7,3,1,2,51247,6,5132.0,6365.0,8577.0,9457.0,4619.0,6061.0,8145.0,9178.0,3,5305.0,0,920,7382.75,7000.75,-5.0,-7.0,13000.0,0,3,0,4,-1.0
103696,1,2,3,6,177,77,6,1,1,78007,3,8566.0,10394.0,12526.0,14190.0,8057.0,9984.0,12134.0,13835.0,3,7730.0,0,1506,11419.0,11002.5,-4.0,-11.0,26000.0,0,3,2,4,-1.0
103697,1,2,4,5,105,7,6,1,2,75134,10,8826.0,10165.0,12867.0,14181.0,8676.0,10134.0,12678.0,14138.0,3,9530.0,0,1389,11509.75,11406.5,-1.0,-4.0,19000.0,0,3,2,4,-1.0
103698,1,2,4,23,253,3,3,1,2,81741,6,5214.0,6285.0,8537.0,9587.0,5496.0,6709.0,8978.0,10159.0,3,4990.0,0,853,7405.75,7835.5,6.0,-8.0,20000.0,0,3,2,4,-1.0
103699,1,2,6,3,519,48,15,1,1,73300,12,3126.0,4146.0,6109.0,7511.0,4069.0,5406.0,7659.0,9424.0,3,4990.0,0,4622,5223.0,6639.5,27.0,-1.0,12000.0,1,2,2,-1,3.4
103700,1,2,8,7,1,97,7,1,1,84615,5,0.0,0.0,0.0,0.0,4700.0,5108.0,8497.0,9039.0,3,7605.0,0,1673,0.0,6836.0,0.0,999.0,11000.0,0,3,2,-1,4.3
103701,1,2,6,4,363,0,3,1,0,70292,2,6458.0,7800.0,9598.0,10807.0,6458.0,7800.0,9598.0,10807.0,3,8290.0,0,1389,8665.75,8665.75,0.0,-1.0,12000.0,0,2,2,4,-1.0
103702,1,2,4,6,177,75,14,1,1,80365,3,6603.0,7863.0,10327.0,11706.0,6274.0,7629.0,9951.0,11482.0,3,6630.0,0,1633,9124.75,8834.0,-3.0,-7.0,20000.0,0,3,2,4,-1.0
103703,1,2,3,22,208,7,3,1,1,75914,6,8389.0,9799.0,12047.0,13391.0,8702.0,10330.0,12710.0,14240.0,3,7150.0,0,1272,10906.5,11495.5,5.0,-11.0,25000.0,1,3,2,4,-1.0
103704,2,2,3,3,241,49,13,1,1,79453,3,7569.0,9005.0,11150.0,12707.0,7787.0,8992.0,11041.0,12317.0,3,8205.0,0,1974,10107.75,10034.25,-1.0,-6.0,26000.0,0,3,2,4,3.5
103705,2,2,4,1,270,10,2,1,2,79265,3,9198.0,10838.0,12489.0,14183.0,7688.0,9590.0,11753.0,13690.0,3,8105.0,0,1506,11677.0,10680.25,-9.0,-8.0,20000.0,0,3,2,4,-1.0
103706,2,2,4,3,328,49,2,1,1,56793,3,7139.0,8798.0,11148.0,12664.0,6649.0,8288.0,10527.0,11937.0,3,7705.0,0,1500,9937.25,9350.25,-6.0,-6.0,14000.0,0,3,2,2,-1.0
103707,2,2,5,4,428,98,7,1,1,79782,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6630.0,0,1272,0.0,0.0,0.0,999.0,16000.0,1,3,2,4,-1.0
103708,2,2,5,9,425,30,4,1,1,79267,7,7755.0,8949.0,11439.0,12314.0,7202.0,8670.0,11208.0,12720.0,3,7605.0,0,686,10114.25,9950.0,-2.0,-5.0,16000.0,1,0,2,4,3.5
103709,2,2,5,16,312,122,14,1,1,79908,6,6029.0,7193.0,9670.0,10830.0,4872.0,6539.0,7734.0,9804.0,3,8405.0,0,1272,8430.5,7237.25,-14.0,-0.0,16000.0,0,3,2,4,-1.0
103710,2,2,2,12,368,95,14,1,1,88463,8,10762.0,12642.0,16379.0,17913.0,11153.0,12934.0,16047.0,17646.0,3,8420.0,0,1633,14424.0,14445.0,0.0,-21.0,44000.0,0,1,0,4,-1.0
103711,2,2,4,5,105,7,3,1,2,81807,10,9154.0,11181.0,13161.0,15328.0,9297.0,10954.0,12401.0,14172.0,3,8620.0,0,1503,12206.0,11706.0,-4.0,-7.0,20000.0,0,3,2,4,-1.0
103712,2,2,7,1,396,10,15,1,0,74815,7,4429.0,5675.0,7796.0,9989.0,4429.0,5675.0,7796.0,9989.0,3,7405.0,0,3967,6972.25,6972.25,0.0,1.0,11000.0,0,2,2,4,-1.0
103713,2,2,6,6,345,7,15,1,1,66737,11,6468.0,8221.0,9882.0,12141.0,6417.0,8130.0,9866.0,11633.0,3,7005.0,0,728,9178.0,9011.5,-2.0,-4.0,11000.0,1,3,2,2,-1.0
103714,2,2,4,3,241,48,14,1,0,54333,3,6521.0,7786.0,9750.0,11248.0,6401.0,7554.0,9588.0,11109.0,3,7905.0,0,1500,8826.25,8663.0,-2.0,-3.0,14000.0,0,3,2,4,-1.0
103715,2,2,3,3,232,48,15,1,2,63097,6,6506.0,7624.0,10512.0,11808.0,6924.0,7912.0,10042.0,11373.0,3,7605.0,0,728,9112.5,9062.75,-1.0,-6.0,21000.0,0,3,2,4,2.2
103716,2,2,5,5,140,83,3,1,3,80854,7,9568.0,11693.0,13565.0,15174.0,9827.0,12410.0,13911.0,16408.0,3,10420.0,0,1763,12500.0,13139.0,5.0,-3.0,16000.0,2,1,2,4,5.7
